account,uid_city,result,city,currency,chart_of_account,country_iso,date,identifier
306,951,0,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
306,258,0,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
306,471,0,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
306,441,0,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
306,3686,3029.75,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
306,3313,0,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
306,2654,0,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
306,12636,45078.3,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
306,1360,0,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
306,112,0,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
306,7319,0,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
306,522,0,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
306,106,0,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
306,425,0,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
306,350,0,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
306,733,0,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
306,270,0,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
306,417,0,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
306,3285,0,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
306,308,0,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
306,1258,0,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
306,1524,500,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
306,87,0,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
306,156,0,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
306,510,0,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
306,705,0,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
306,551,0,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
306,511,0,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
306,1902,0,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
306,2575,0,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
306,228,0,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
306,118,0,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
306,1882,0,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
306,1114,0,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
306,1217,0,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
306,117,0,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
306,1205,0,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
306,625,7581.25,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
306,631,0,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
306,1275,0,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
306,718,0,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
306,1018,0,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
306,293,0,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
306,2435,0,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
306,786,0,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
306,184,0,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
306,333,0,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
306,1674,0,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
306,391,0,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
306,1052,0,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
306,186,0,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
306,6441,0,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
306,546,0,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
306,73865,56189.3,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
306,39309,48108.05,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
306,10433,500,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
306,24123,7581.25,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
309,951,907,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
309,258,577.55,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
309,471,2768.45,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
309,441,2678.4,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
309,3686,31198,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
309,3313,35483.59,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
309,2654,18981.55,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
309,12636,237249.71,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
309,1360,25304.57,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
309,112,3825.95,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
309,7319,23559.15,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
309,522,8383.15,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
309,106,9066.68,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
309,425,2160.15,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
309,350,7802.4,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
309,733,7531.35,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
309,270,7250,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
309,417,14077.55,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
309,3285,23286.15,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
309,308,1758.3,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
309,1258,8643.4,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
309,1524,60943.79,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
309,87,731.3,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
309,156,0,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
309,510,8383.2,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
309,705,11984.15,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
309,551,9410.35,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
309,511,3477.05,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
309,1902,38497.3,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
309,2575,19559.6,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
309,228,240.3,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
309,118,0,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
309,1882,2749.35,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
309,1114,3161.95,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
309,1217,9603.2,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
309,117,1280.17,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
309,1205,37740.41,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
309,625,0,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
309,631,8856.77,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
309,1275,9523.75,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
309,718,4736.5,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
309,1018,8644.9,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
309,293,8284.75,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
309,2435,7598.45,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
309,786,9678.2,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
309,184,1011.8,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
309,333,243.4,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
309,1674,5044.1,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
309,391,5928.7,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
309,1052,22080.8,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
309,186,791.5,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
309,6441,77986.68,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
309,546,0,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
309,73865,850665.4700000002,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
309,39309,462091.3500000001,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
309,10433,163628.74000000002,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
309,24123,224945.37999999998,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
310,951,71520.05,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
310,258,12786.45,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
310,471,27793.55,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
310,441,34804.61,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
310,3686,350063.01,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
310,3313,266725.54,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
310,2654,198925.25,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
310,12636,2209272.09,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
310,1360,205043.2,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
310,112,5446.35,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
310,7319,689938.1,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
310,522,75534.63,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
310,106,7422.84,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
310,425,34345.7,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
310,350,23838.7,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
310,733,63452.71,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
310,270,23737.96,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
310,417,56264.4,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
310,3285,256949.56,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
310,308,87895.43,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
310,1258,128006.9,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
310,1524,331011.38,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
310,87,2228.8,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
310,156,41956.15,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
310,510,86336.7,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
310,705,68619.9,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
310,551,89055.25,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
310,511,94869.8,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
310,1902,253021.41,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
310,2575,414264.6,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
310,228,13059,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
310,118,46940.68,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
310,1882,247868,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
310,1114,101058.06,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
310,1217,74544.39,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
310,117,9479.4,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
310,1205,213297.85,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
310,625,72147.31,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
310,631,17352.75,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
310,1275,113594.93,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
310,718,65577.54,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
310,1018,100270.55,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
310,293,29621.44,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
310,2435,240819.2,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
310,786,35483.79,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
310,184,12800,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
310,333,37102.08,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
310,1674,80110.96,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
310,391,14107.15,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
310,1052,106800.41,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
310,186,25053.2,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
310,6441,738549.21,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
310,546,51729.35,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
310,73865,8658498.27,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
310,39309,4613864.7,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
310,10433,1657265.9999999998,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
310,24123,2387367.57,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
311,951,23290.6,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
311,258,13356.35,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
311,471,6434.85,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
311,441,9879.55,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
311,3686,112567.06,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
311,3313,136297.13,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
311,2654,33984.9,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
311,12636,646700.14,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
311,1360,81939.15,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
311,112,9633.65,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
311,7319,145570.15,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
311,522,66232.9,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
311,106,2888.75,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
311,425,12655.35,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
311,350,10267.8,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
311,733,20405.15,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
311,270,129.8,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
311,417,16583.25,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
311,3285,58433.71,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
311,308,4594.59,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
311,1258,36922.7,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
311,1524,98887.21,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
311,87,0,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
311,156,0,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
311,510,6971.15,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
311,705,52309.89,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
311,551,16226.12,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
311,511,24665.2,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
311,1902,106675.9,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
311,2575,57105.67,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
311,228,3371,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
311,118,1500,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
311,1882,101201.68,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
311,1114,8069.58,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
311,1217,35077.35,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
311,117,29142.55,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
311,1205,48653.44,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
311,625,23687.43,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
311,631,8561.8,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
311,1275,47980.7,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
311,718,24628.99,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
311,1018,47491.35,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
311,293,28261.95,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
311,2435,141486,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
311,786,30423.65,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
311,184,754.85,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
311,333,3013.85,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
311,1674,50554.6,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
311,391,6762.1,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
311,1052,49276.78,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
311,186,0,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
311,6441,251427.17,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
311,546,22578.35,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
311,73865,2775513.8400000003,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
311,39309,1407250.2399999998,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
311,10433,409229.43,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
311,24123,959034.1699999999,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
312,951,109076.9,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
312,258,49190.93,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
312,471,18108.1,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
312,441,163356.8,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
312,3686,1747285.85,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
312,3313,1507531.5,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
312,2654,553193.7,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
312,12636,19257305.83,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
312,1360,1168823,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
312,112,15754.47,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
312,7319,428294.8,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
312,522,48284.7,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
312,106,10436.2,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
312,425,37552.35,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
312,350,65939.3,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
312,733,349559.05,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
312,270,70241.66,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
312,417,57676.8,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
312,3285,208619.05,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
312,308,135891.95,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
312,1258,282399.15,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
312,1524,412005.55,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
312,87,36788.5,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
312,156,40030.2,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
312,510,145635.6,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
312,705,193801.94,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
312,551,188775.1,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
312,511,136588.4,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
312,1902,328893.95,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
312,2575,612699.85,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
312,228,120781.4,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
312,118,25517.45,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
312,1882,129552.5,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
312,1114,87659.2,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
312,1217,242078.35,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
312,117,35690.95,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
312,1205,367685.05,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
312,625,238170.6,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
312,631,102450.45,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
312,1275,158196.95,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
312,718,129877.65,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
312,1018,174936.4,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
312,293,61847.65,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
312,2435,308335.85,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
312,786,44925,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
312,184,41951.55,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
312,333,81390.65,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
312,1674,271144.32,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
312,391,65822.45,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
312,1052,252392.8,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
312,186,30316.8,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
312,6441,560029.22,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
312,546,43772.95,Vendlincourt,CHF,MCH2,CH,31.12.2022,to_be_defined
312,73865,31954267.369999997,Total,CHF,MCH2,CH,31.12.2022,to_be_defined
312,39309,25866230.990000002,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
312,10433,2659809.04,Franches-Montagnes,CHF,MCH2,CH,31.12.2022,to_be_defined
312,24123,3428227.339999999,Porrentruy,CHF,MCH2,CH,31.12.2022,to_be_defined
313,951,201212.12,Boécourt,CHF,MCH2,CH,31.12.2022,to_be_defined
313,258,93087.69,Bourrignon,CHF,MCH2,CH,31.12.2022,to_be_defined
313,471,138066.53,Châtillon,CHF,MCH2,CH,31.12.2022,to_be_defined
313,441,53794.03,Courchapoix,CHF,MCH2,CH,31.12.2022,to_be_defined
313,3686,785408.62,Courrendlin,CHF,MCH2,CH,31.12.2022,to_be_defined
313,3313,612595.12,Courroux,CHF,MCH2,CH,31.12.2022,to_be_defined
313,2654,430831.43,Courtételle,CHF,MCH2,CH,31.12.2022,to_be_defined
313,12636,3331566.72,Delémont,CHF,MCH2,CH,31.12.2022,to_be_defined
313,1360,276192.21,Develier,CHF,MCH2,CH,31.12.2022,to_be_defined
313,112,29146.93,Ederswiler,CHF,MCH2,CH,31.12.2022,to_be_defined
313,7319,1291790.91,Haute-Sorne,CHF,MCH2,CH,31.12.2022,to_be_defined
313,522,111670.78,Mervelier,CHF,MCH2,CH,31.12.2022,to_be_defined
313,106,26038.37,Mettembert,CHF,MCH2,CH,31.12.2022,to_be_defined
313,425,70626.38,Movelier,CHF,MCH2,CH,31.12.2022,to_be_defined
313,350,144454.51,Pleigne,CHF,MCH2,CH,31.12.2022,to_be_defined
313,733,155221.93,Rossemaison,CHF,MCH2,CH,31.12.2022,to_be_defined
313,270,54938.55,Saulcy,CHF,MCH2,CH,31.12.2022,to_be_defined
313,417,246475.5,Soyhières,CHF,MCH2,CH,31.12.2022,to_be_defined
313,3285,671324.38,Val Terbi,CHF,MCH2,CH,31.12.2022,to_be_defined
313,308,214149.29,Le Bémont,CHF,MCH2,CH,31.12.2022,to_be_defined
313,1258,340542.58,Les Bois,CHF,MCH2,CH,31.12.2022,to_be_defined
313,1524,1065764.51,Les Breuleux,CHF,MCH2,CH,31.12.2022,to_be_defined
313,87,35622.7,La Chaux-B.,CHF,MCH2,CH,31.12.2022,to_be_defined
313,156,125771.85,Les Enfers,CHF,MCH2,CH,31.12.2022,to_be_defined
313,510,285336.14,Les Genevez,CHF,MCH2,CH,31.12.2022,to_be_defined
313,705,274256.81,Lajoux,CHF,MCH2,CH,31.12.2022,to_be_defined
313,551,429624.56,Montfaucon,CHF,MCH2,CH,31.12.2022,to_be_defined
313,511,478182.96,Muriaux,CHF,MCH2,CH,31.12.2022,to_be_defined
313,1902,596620.39,Le Noirmont,CHF,MCH2,CH,31.12.2022,to_be_defined
313,2575,739548.07,Saignelégier,CHF,MCH2,CH,31.12.2022,to_be_defined
313,228,111695.91,Saint-Brais,CHF,MCH2,CH,31.12.2022,to_be_defined
313,118,75049.87,Soubey,CHF,MCH2,CH,31.12.2022,to_be_defined
313,1882,357832.28,Alle,CHF,MCH2,CH,31.12.2022,to_be_defined
313,1114,577928.23,La Baroche,CHF,MCH2,CH,31.12.2022,to_be_defined
313,1217,416157.87,Basse-Allaine,CHF,MCH2,CH,31.12.2022,to_be_defined
313,117,61232.03,Beurnevésin,CHF,MCH2,CH,31.12.2022,to_be_defined
313,1205,477353.59,Boncourt,CHF,MCH2,CH,31.12.2022,to_be_defined
313,625,100913.6,Bonfol,CHF,MCH2,CH,31.12.2022,to_be_defined
313,631,131806.33,Bure,CHF,MCH2,CH,31.12.2022,to_be_defined
313,1275,531749.1,Clos du Doubs,CHF,MCH2,CH,31.12.2022,to_be_defined
313,718,179967.73,Coeuve,CHF,MCH2,CH,31.12.2022,to_be_defined
313,1018,253712.89,Cornol,CHF,MCH2,CH,31.12.2022,to_be_defined
313,293,114218.06,Courchavon,CHF,MCH2,CH,31.12.2022,to_be_defined
313,2435,377408.19,Courgenay,CHF,MCH2,CH,31.12.2022,to_be_defined
313,786,229333.42,Courtedoux,CHF,MCH2,CH,31.12.2022,to_be_defined
313,184,38612.98,Damphreux,CHF,MCH2,CH,31.12.2022,to_be_defined
313,333,65076.18,Fahy,CHF,MCH2,CH,31.12.2022,to_be_defined
313,1674,390308.02,Fontenais,CHF,MCH2,CH,31.12.2022,to_be_defined
313,391,131856.52,Grandfontaine,CHF,MCH2,CH,31.12.2022,to_be_defined
313,1052,303034.52,Haute-Ajoie,CHF,MCH2,CH,31.12.2022,to_be_defined
313,186,39171.86,Lugnez,CHF,MCH2,CH,31.12.2022,to_be_defined
